id,a
28337,0.0
28338,0.01
28339,0.03
28340,0.02
28341,0.0
28342,0.18
28343,0.0
28344,0.11
28345,0.0
28346,0.03
28347,0.04
28348,0.01
28349,0.04
28350,0.05
28351,0.05
28352,0.14
28353,0.1
28354,0.02
28355,0.0
28356,0.01
28357,0.01
28358,0.02
28359,0.03
28360,0.12
28361,0.03
28362,0.22
28363,0.12
28364,0.04
28365,0.11
28366,0.01
28367,0.01
28368,0.07
28369,0.04
28370,0.0
28371,0.02
28372,0.0
28373,0.0
28374,0.49
28375,0.0
28376,0.02
28377,0.02
28378,0.04
28379,0.06
28380,0.01
28381,0.02
28382,0.0
28383,0.08
28384,0.1
28385,0.0
28386,0.21
28387,0.01
28388,0.02
28389,0.0
28390,0.0
28391,0.15
28392,0.03
28393,0.29
28394,0.04
28395,0.23
28396,0.01
28397,0.0
28398,0.07
28399,0.0
28400,0.0
28401,0.0
28402,0.0
28403,0.0
28404,0.01
28405,0.02
28406,0.09
28407,0.03
28408,0.0
28409,0.03
28410,0.01
28411,0.12
28412,0.15
28413,0.16
28414,0.03
28415,0.0
28416,0.01
28417,0.01
28418,0.04
28419,0.0
28420,0.0
28421,0.0
28422,0.09
28423,0.12
28424,0.05
28425,0.02
28426,0.01
28427,0.0
28428,0.07
28429,0.01
28430,0.11
28431,0.1
28432,0.0
28433,0.01
28434,0.0
28435,0.0
28436,0.02
28437,0.13
28438,0.05
28439,0.42
28440,0.0
28441,0.27
28442,0.0
28443,0.0
28444,0.41
28445,0.01
28446,0.07
28447,0.08
28448,0.13
28449,0.01
28450,0.0
28451,0.12
28452,0.0
28453,0.0
28454,0.04
28455,0.0
28456,0.04
28457,0.03
28458,0.1
28459,0.0
28460,0.04
28461,0.0
28462,0.0
28463,0.09
28464,0.06
28465,0.0
28466,0.0
28467,0.0
28468,0.03
28469,0.11
28470,0.01
28471,0.05
28472,0.53
28473,0.01
28474,0.2
28475,0.0
28476,0.0
28477,0.0
28478,0.01
28479,0.03
28480,0.15
28481,0.83
28482,0.09
28483,0.0
28484,0.24
28485,0.05
28486,0.0
28487,0.59
28488,0.05
28489,0.07
28490,0.03
28491,0.01
28492,0.02
28493,0.31
28494,0.0
28495,0.04
28496,0.02
28497,0.0
28498,0.0
28499,0.05
28500,0.72
28501,0.04
28502,0.07
28503,0.0
28504,0.0
28505,0.0
28506,0.0
28507,0.06
28508,0.01
28509,0.11
28510,0.1
28511,0.03
28512,0.16
28513,0.01
28514,0.0
28515,0.01
28516,0.01
28517,0.0
28518,0.56
28519,0.17
28520,0.0
28521,0.09
28522,0.02
28523,0.05
28524,0.0
28525,0.07
28526,0.0
28527,0.01
28528,0.05
28529,0.0
28530,0.0
28531,0.04
28532,0.0
28533,0.01
28534,0.0
28535,0.02
28536,0.0
28537,0.15
28538,0.02
28539,0.01
28540,0.0
28541,0.01
28542,0.0
28543,0.0
28544,0.21
28545,0.0
28546,0.03
28547,0.0
28548,0.35
28549,0.03
28550,0.08
28551,0.0
28552,0.01
28553,0.0
28554,0.01
28555,0.0
28556,0.11
28557,0.17
28558,0.08
28559,0.0
28560,0.0
28561,0.0
28562,0.09
28563,0.01
28564,0.13
28565,0.03
28566,0.0
28567,0.08
28568,0.0
28569,0.0
28570,0.05
28571,0.02
28572,0.04
28573,0.0
28574,0.03
28575,0.0
28576,0.04
28577,0.02
28578,0.04
28579,0.0
28580,0.13
28581,0.48
28582,0.0
28583,0.05
28584,0.05
28585,0.02
28586,0.0
28587,0.45
28588,0.04
28589,0.02
28590,0.0
28591,0.31
28592,0.02
28593,0.03
28594,0.0
28595,0.0
28596,0.01
28597,0.51
28598,0.02
28599,0.03
28600,0.19
28601,0.2
28602,0.01
28603,0.0
28604,0.0
28605,0.05
28606,0.0
28607,0.02
28608,0.02
28609,0.02
28610,0.51
28611,0.02
28612,0.01
28613,0.01
28614,0.01
28615,0.01
28616,0.0
28617,0.0
28618,0.06
28619,0.01
28620,0.02
28621,0.02
28622,0.16
28623,0.05
28624,0.46
28625,0.55
28626,0.02
28627,0.0
28628,0.0
28629,0.04
28630,0.0
28631,0.26
28632,0.05
28633,0.02
28634,0.12
28635,0.05
28636,0.14
28637,0.01
28638,0.42
28639,0.01
28640,0.18
28641,0.0
28642,0.0
28643,0.28
28644,0.05
28645,0.0
28646,0.0
28647,0.03
28648,0.01
28649,0.01
28650,0.03
28651,0.02
28652,0.07
28653,0.0
28654,0.0
28655,0.0
28656,0.01
28657,0.0
28658,0.03
28659,0.0
28660,0.09
28661,0.25
28662,0.0
28663,0.02
28664,0.01
28665,0.01
28666,0.0
28667,0.04
28668,0.01
28669,0.4
28670,0.0
28671,0.0
28672,0.06
28673,0.08
28674,0.0
28675,0.09
28676,0.01
28677,0.14
28678,0.05
28679,0.14
28680,0.0
28681,0.04
28682,0.01
28683,0.24
28684,0.1
28685,0.0
28686,0.04
28687,0.02
28688,0.04
28689,0.01
28690,0.03
28691,0.05
28692,0.65
28693,0.01
28694,0.02
28695,0.0
28696,0.15
28697,0.04
28698,0.0
28699,0.08
28700,0.05
28701,0.0
28702,0.15
28703,0.35
28704,0.05
28705,0.02
28706,0.03
28707,0.27
28708,0.21
28709,0.0
28710,0.06
28711,0.27
28712,0.03
28713,0.0
28714,0.05
28715,0.29
28716,0.03
28717,0.0
28718,0.0
28719,0.03
28720,0.0
28721,0.08
28722,0.01
28723,0.05
28724,0.03
28725,0.01
28726,0.31
28727,0.02
28728,0.01
28729,0.04
28730,0.01
28731,0.0
28732,0.03
28733,0.0
28734,0.11
28735,0.08
28736,0.0
28737,0.03
28738,0.04
28739,0.0
28740,0.04
28741,0.02
28742,0.0
28743,0.03
28744,0.0
28745,0.01
28746,0.0
28747,0.0
28748,0.01
28749,0.0
28750,0.55
28751,0.0
28752,0.11
28753,0.01
28754,0.09
28755,0.03
28756,0.0
28757,0.0
28758,0.18
28759,0.0
28760,0.01
28761,0.0
28762,0.0
28763,0.02
28764,0.04
28765,0.04
28766,0.11
28767,0.03
28768,0.0
28769,0.11
28770,0.01
28771,0.03
28772,0.0
28773,0.0
28774,0.08
28775,0.06
28776,0.41
28777,0.0
28778,0.18
28779,0.7
28780,0.14
28781,0.0
28782,0.1
28783,0.02
28784,0.0
28785,0.01
28786,0.32
28787,0.0
28788,0.26
28789,0.0
28790,0.05
28791,0.03
28792,0.0
28793,0.01
28794,0.0
28795,0.0
28796,0.41
28797,0.1
28798,0.06
28799,0.51
28800,0.01
28801,0.22
28802,0.0
28803,0.0
28804,0.06
28805,0.03
28806,0.03
28807,0.01
28808,0.0
28809,0.1
28810,0.0
28811,0.0
28812,0.62
28813,0.71
28814,0.3
28815,0.06
28816,0.03
28817,0.02
28818,0.01
28819,0.35
28820,0.03
28821,0.01
28822,0.03
28823,0.04
28824,0.0
28825,0.01
28826,0.14
28827,0.09
28828,0.03
28829,0.23
28830,0.0
28831,0.0
28832,0.2069087301587301
28833,0.02
28834,0.01
28835,0.37
28836,0.0
28837,0.34
28838,0.0
28839,0.02
28840,0.0
28841,0.01
28842,0.47
28843,0.56
28844,0.06
28845,0.02
28846,0.09
28847,0.04
28848,0.05
28849,0.01
28850,0.06
28851,0.0
28852,0.0
28853,0.0
28854,0.05
28855,0.03
28856,0.0
28857,0.01
28858,0.06
28859,0.02
28860,0.05
28861,0.07
28862,0.09
28863,0.22
28864,0.04
28865,0.0
28866,0.0
28867,0.0
28868,0.0
28869,0.05
28870,0.1
28871,0.03
28872,0.05
28873,0.16
28874,0.0
28875,0.14
28876,0.01
28877,0.0
28878,0.0
28879,0.0
28880,0.0
28881,0.09
28882,0.71
28883,0.05
28884,0.0
28885,0.02
28886,0.01
28887,0.01
28888,0.03
28889,0.12
28890,0.04
28891,0.07
28892,0.0
28893,0.43
28894,0.04
28895,0.0
28896,0.02
28897,0.0
28898,0.01
28899,0.03
28900,0.0
28901,0.0
28902,0.0
28903,0.02
28904,0.0
28905,0.01
28906,0.0
28907,0.0
28908,0.06
28909,0.1
28910,0.22
28911,0.0
28912,0.23
28913,0.01
28914,0.08
28915,0.02
28916,0.02
28917,0.19
28918,0.0
28919,0.05
28920,0.09
28921,0.0
28922,0.08
28923,0.0
28924,0.01
28925,0.0
28926,0.07
28927,0.0
28928,0.2
28929,0.0
28930,0.0
28931,0.0
28932,0.01
28933,0.0
28934,0.1
28935,0.2
28936,0.31
28937,0.71
28938,0.02
28939,0.02
28940,0.15
28941,0.01
28942,0.1
28943,0.0
28944,0.0
28945,0.02
28946,0.01
28947,0.07
28948,0.0
28949,0.0
28950,0.11
28951,0.0
28952,0.0
28953,0.0
28954,0.0
28955,0.12
28956,0.17
28957,0.57
28958,0.32
28959,0.0
28960,0.77
28961,0.0
28962,0.04
28963,0.0
28964,0.09
28965,0.0
28966,0.03
28967,0.07
28968,0.21
28969,0.1
28970,0.06
28971,0.1
28972,0.01
28973,0.13
28974,0.02
28975,0.02
28976,0.0
28977,0.0
28978,0.0
28979,0.09
28980,0.0
28981,0.0
28982,0.24
28983,0.09
28984,0.0
28985,0.01
28986,0.06
28987,0.0
28988,0.01
28989,0.03
28990,0.07
28991,0.12
28992,0.12
28993,0.09
28994,0.06
28995,0.0
28996,0.01
28997,0.06
28998,0.01
28999,0.02
29000,0.08
29001,0.0
29002,0.05
29003,0.33
29004,0.0
29005,0.0
29006,0.05
29007,0.11
29008,0.04
29009,0.06
29010,0.0
29011,0.0
29012,0.03
29013,0.01
29014,0.0
29015,0.14
29016,0.0
29017,0.0
29018,0.06
29019,0.28
29020,0.06
29021,0.01
29022,0.0
29023,0.2
29024,0.03
29025,0.08
29026,0.03
29027,0.0
29028,0.0
29029,0.08
29030,0.03
29031,0.38
29032,0.34
29033,0.02
29034,0.02
29035,0.0
29036,0.25
29037,0.01
29038,0.02
29039,0.0
29040,0.23
29041,0.0
29042,0.05
29043,0.0
29044,0.0
29045,0.12
29046,0.0
29047,0.05
29048,0.01
29049,0.02
29050,0.02
29051,0.01
29052,0.0
29053,0.01
29054,0.03
29055,0.05
29056,0.01
29057,0.09
29058,0.0
29059,0.0
29060,0.0
29061,0.05
29062,0.05
29063,0.0
29064,0.02
29065,0.0
29066,0.05
29067,0.01
29068,0.05
29069,0.18
29070,0.0
29071,0.05
29072,0.15
29073,0.09
29074,0.0
29075,0.06
29076,0.0
29077,0.18
29078,0.15
29079,0.0
29080,0.01
29081,0.31
29082,0.12
29083,0.01
29084,0.02
29085,0.02
29086,0.0
29087,0.01
29088,0.02
29089,0.01
29090,0.01
29091,0.0
29092,0.01
29093,0.0
29094,0.75
29095,0.0
29096,0.02
29097,0.01
29098,0.01
29099,0.08
29100,0.01
29101,0.02
29102,0.26
29103,0.02
29104,0.0
29105,0.44
29106,0.35
29107,0.0
29108,0.04
29109,0.07
29110,0.0
29111,0.01
29112,0.61
29113,0.04
29114,0.16
29115,0.13
29116,0.46
29117,0.01
29118,0.32
29119,0.0
29120,0.0
29121,0.0
29122,0.03
29123,0.0
29124,0.11
29125,0.0
29126,0.03
29127,0.6
29128,0.01
29129,0.0
29130,0.05
29131,0.77
29132,0.03
29133,0.01
29134,0.01
29135,0.11
29136,0.01
29137,0.7
29138,0.0
29139,0.11
29140,0.0
29141,0.03
29142,0.04
29143,0.01
29144,0.09
29145,0.25
29146,0.03
29147,0.02
29148,0.06
29149,0.0
29150,0.0
29151,0.09
29152,0.5
29153,0.02
29154,0.01
29155,0.0
29156,0.16
29157,0.05
29158,0.01
29159,0.02
29160,0.0
29161,0.03
29162,0.57
29163,0.08
29164,0.19
29165,0.02
29166,0.01
29167,0.01
29168,0.04
29169,0.0
29170,0.05
29171,0.02
29172,0.02
29173,0.0
29174,0.01
29175,0.0
29176,0.79
29177,0.01
29178,0.4
29179,0.02
29180,0.0
29181,0.0
29182,0.06
29183,0.53
29184,0.62
29185,0.0
29186,0.0
29187,0.03
29188,0.01
29189,0.08
29190,0.0
29191,0.0
29192,0.0
29193,0.03
29194,0.0
29195,0.04
29196,0.01
29197,0.27
29198,0.04
29199,0.0
29200,0.08
29201,0.01
29202,0.03
29203,0.37
29204,0.0
29205,0.07
29206,0.01
29207,0.0
29208,0.6
29209,0.04
29210,0.03
29211,0.25
29212,0.05
29213,0.13
29214,0.05
29215,0.02
29216,0.12
29217,0.0
29218,0.01
29219,0.04
29220,0.12
29221,0.12
29222,0.08
29223,0.0
29224,0.01
29225,0.03
29226,0.03
29227,0.0
29228,0.26
29229,0.13
29230,0.16
29231,0.12
29232,0.0
29233,0.0
29234,0.04
29235,0.03
29236,0.0
29237,0.02
29238,0.02
29239,0.0
29240,0.01
29241,0.02
29242,0.0
29243,0.0
29244,0.02
29245,0.04
29246,0.0
29247,0.0
29248,0.01
29249,0.19
29250,0.02
29251,0.0
29252,0.12
29253,0.0
29254,0.0
29255,0.0
29256,0.1
29257,0.0
29258,0.0
29259,0.0
29260,0.0
29261,0.05
29262,0.0
29263,0.01
29264,0.3
29265,0.03
29266,0.57
29267,0.01
29268,0.0
29269,0.05
29270,0.01
29271,0.0
29272,0.23
29273,0.51
29274,0.36
29275,0.01
29276,0.08
29277,0.02
29278,0.12
29279,0.0
29280,0.02
29281,0.0
29282,0.0
29283,0.0
29284,0.17
29285,0.22
29286,0.0
29287,0.03
29288,0.04
29289,0.04
29290,0.14
29291,0.0
29292,0.16
29293,0.02
29294,0.01
29295,0.03
29296,0.16
29297,0.04
29298,0.05
29299,0.2
29300,0.0
29301,0.02
29302,0.02
29303,0.48
29304,0.09
29305,0.0
29306,0.01
29307,0.0
29308,0.06
29309,0.0
29310,0.07
29311,0.01
29312,0.02
29313,0.02
29314,0.02
29315,0.06
29316,0.38
29317,0.0
29318,0.01
29319,0.11
29320,0.02
29321,0.08
29322,0.05
29323,0.5
29324,0.03
29325,0.1
29326,0.0
29327,0.01
29328,0.04
29329,0.0
29330,0.04
29331,0.04
29332,0.2
29333,0.01
29334,0.39
29335,0.04
29336,0.08
29337,0.0
29338,0.02
29339,0.0
29340,0.02
29341,0.02
29342,0.24
29343,0.0
29344,0.45
29345,0.0
29346,0.1
29347,0.0
29348,0.12
29349,0.0
29350,0.03
29351,0.0
29352,0.01
29353,0.0
29354,0.01
29355,0.05
29356,0.01
29357,0.0
29358,0.0
29359,0.01
29360,0.0
29361,0.0
29362,0.01
29363,0.0
29364,0.03
29365,0.0
29366,0.0
29367,0.18
29368,0.0
29369,0.0
29370,0.08
29371,0.0
29372,0.0
29373,0.01
29374,0.0
29375,0.0
29376,0.02
29377,0.01
29378,0.02
29379,0.34
29380,0.0
29381,0.13
29382,0.03
29383,0.0
29384,0.08
29385,0.02
29386,0.0
29387,0.0
29388,0.08
29389,0.12
29390,0.0
29391,0.02
29392,0.03
29393,0.34
29394,0.82
29395,0.0
29396,0.14
29397,0.08
29398,0.34
29399,0.0
29400,0.32
29401,0.0
29402,0.05
29403,0.09
29404,0.01
29405,0.06
29406,0.0
29407,0.06
29408,0.01
29409,0.18
29410,0.12
29411,0.38
29412,0.0
29413,0.03
29414,0.0
29415,0.01
29416,0.0
29417,0.0
29418,0.0
29419,0.17
29420,0.03
29421,0.01
29422,0.0
29423,0.0
29424,0.02
29425,0.06
29426,0.0
29427,0.26
29428,0.03
29429,0.0
29430,0.04
29431,0.13
29432,0.1
29433,0.56
29434,0.01
29435,0.0
29436,0.35
29437,0.03
29438,0.0
29439,0.0
29440,0.0
29441,0.09
29442,0.02
29443,0.0
29444,0.07
29445,0.0
29446,0.0
29447,0.03
29448,0.08
29449,0.01
29450,0.0
29451,0.0
29452,0.13
29453,0.02
29454,0.01
29455,0.25
29456,0.0
29457,0.43
29458,0.29
29459,0.18666666666666665
29460,0.11
29461,0.57
29462,0.0
29463,0.01
29464,0.02
29465,0.11
29466,0.03
29467,0.01
29468,0.03
29469,0.04
29470,0.04
29471,0.0
29472,0.07
29473,0.0
29474,0.05
29475,0.03
29476,0.08
29477,0.0
29478,0.02
29479,0.01
29480,0.01
29481,0.0
29482,0.0
29483,0.05
29484,0.0
29485,0.0
29486,0.04
29487,0.01
29488,0.08
29489,0.04
29490,0.02
29491,0.02
29492,0.0
29493,0.01
29494,0.1
29495,0.07
29496,0.01
29497,0.01
29498,0.06
29499,0.01
29500,0.04
29501,0.01
29502,0.06
29503,0.04
29504,0.15
29505,0.02
29506,0.0
29507,0.02
29508,0.0
29509,0.0
29510,0.02
29511,0.0
29512,0.0
29513,0.09
29514,0.19
29515,0.06
29516,0.25
29517,0.1
29518,0.0
29519,0.23
29520,0.02
29521,0.01
29522,0.01
29523,0.45
29524,0.0
29525,0.57
29526,0.0
29527,0.12
29528,0.0
29529,0.0
29530,0.0
29531,0.05
29532,0.19
29533,0.02
29534,0.0
29535,0.01
29536,0.3
29537,0.03
29538,0.05
29539,0.04
29540,0.37
29541,0.01
29542,0.05
29543,0.0
29544,0.03
29545,0.36
29546,0.0
29547,0.0
29548,0.0
29549,0.33
29550,0.03
29551,0.56
29552,0.0
29553,0.04
29554,0.08
29555,0.02
29556,0.01
29557,0.0
29558,0.04
29559,0.0
29560,0.0
29561,0.19
29562,0.0
29563,0.0
29564,0.05
29565,0.27
29566,0.1
29567,0.0
29568,0.0
29569,0.01
29570,0.0
29571,0.19
29572,0.21
29573,0.07
29574,0.0
29575,0.02
29576,0.01
29577,0.0
29578,0.08
29579,0.04
29580,0.06
29581,0.03
29582,0.01
29583,0.0
29584,0.0
29585,0.01
29586,0.83
29587,0.0
29588,0.78
29589,0.49
29590,0.0
29591,0.03
29592,0.02
29593,0.0
29594,0.04
29595,0.02
29596,0.05
29597,0.12630952380952382
29598,0.11
29599,0.0
29600,0.04
29601,0.04
29602,0.0
29603,0.02
29604,0.3
29605,0.04
29606,0.12
29607,0.0
29608,0.01
29609,0.02
29610,0.09
29611,0.01
29612,0.01
29613,0.0
29614,0.01
29615,0.01
29616,0.02
29617,0.76
29618,0.02
29619,0.0
29620,0.0
29621,0.12
29622,0.0
29623,0.0
29624,0.44
29625,0.22
29626,0.0
29627,0.06
29628,0.03
29629,0.07
29630,0.09
29631,0.0
29632,0.06
29633,0.06
29634,0.0
29635,0.03
29636,0.01
29637,0.0
29638,0.02
29639,0.38
29640,0.0
29641,0.02
29642,0.14
29643,0.01
29644,0.02
29645,0.0
29646,0.01
29647,0.0
29648,0.02
29649,0.0
29650,0.02
29651,0.01
29652,0.03
29653,0.0
29654,0.02
29655,0.0
29656,0.02
29657,0.01
29658,0.24
29659,0.01
29660,0.0
29661,0.0
29662,0.52
29663,0.03
29664,0.01
29665,0.03
29666,0.01
29667,0.0
29668,0.25
29669,0.05
29670,0.0
29671,0.05
29672,0.04
29673,0.03
29674,0.09
29675,0.0
29676,0.01
29677,0.03
29678,0.28
29679,0.0
29680,0.02
29681,0.09
29682,0.02
29683,0.0
29684,0.0
29685,0.0
29686,0.0
29687,0.04
29688,0.01
29689,0.03
29690,0.04
29691,0.0
29692,0.09
29693,0.0
29694,0.03
29695,0.03
29696,0.0
29697,0.06
29698,0.08
29699,0.27
29700,0.02
29701,0.01
29702,0.36
29703,0.02
29704,0.0
29705,0.01
29706,0.01
29707,0.0
29708,0.02
29709,0.0
29710,0.03
29711,0.0
29712,0.04
29713,0.32
29714,0.05
29715,0.03
29716,0.0
29717,0.48
29718,0.01
29719,0.03
29720,0.01
29721,0.02
29722,0.0
29723,0.12
29724,0.0
29725,0.02
29726,0.03
29727,0.01
29728,0.0
29729,0.06
29730,0.0
29731,0.09
29732,0.1
29733,0.06
29734,0.0
29735,0.01
29736,0.06
29737,0.0
29738,0.0
29739,0.0
29740,0.01
29741,0.01
29742,0.0
29743,0.33
29744,0.01
29745,0.06
29746,0.0
29747,0.13
29748,0.27
29749,0.0
29750,0.01
29751,0.01
29752,0.07
29753,0.04
29754,0.05
29755,0.01
29756,0.58
29757,0.8
29758,0.02
29759,0.2
29760,0.19
29761,0.1
29762,0.1
29763,0.0
29764,0.02
29765,0.32
29766,0.46
29767,0.01
29768,0.05
29769,0.01
29770,0.12
29771,0.0
29772,0.01
29773,0.0
29774,0.08
29775,0.07
29776,0.02
29777,0.0
29778,0.01
29779,0.0
29780,0.01
29781,0.0
29782,0.15
29783,0.0
29784,0.02
29785,0.55
29786,0.03
29787,0.0
29788,0.32
29789,0.01
29790,0.01
29791,0.01
29792,0.0
29793,0.01
29794,0.06
29795,0.0
29796,0.07
29797,0.01
29798,0.03
29799,0.07
29800,0.01
29801,0.0
29802,0.0
29803,0.16
29804,0.01
29805,0.53
29806,0.09
29807,0.01
29808,0.0
29809,0.04
29810,0.05
29811,0.03
29812,0.07
29813,0.0
29814,0.02
29815,0.0
29816,0.0
29817,0.21
29818,0.04
29819,0.0
29820,0.01
29821,0.0
29822,0.05
29823,0.0
29824,0.01
29825,0.01
29826,0.01
29827,0.1
29828,0.02
29829,0.11
29830,0.0
29831,0.2
29832,0.0
29833,0.01
29834,0.0
29835,0.0
29836,0.01
29837,0.01
29838,0.04
29839,0.04
29840,0.0
29841,0.02
29842,0.03
29843,0.0
29844,0.0
29845,0.0
29846,0.02
29847,0.01
29848,0.06
29849,0.01
29850,0.13
29851,0.06
29852,0.0
29853,0.0
29854,0.0
29855,0.07
29856,0.0
29857,0.0
29858,0.02
29859,0.0
29860,0.01
29861,0.0
29862,0.64
29863,0.12
29864,0.23
29865,0.02
29866,0.0
29867,0.0
29868,0.04
29869,0.01
29870,0.0
29871,0.36
29872,0.0
29873,0.0
29874,0.03
29875,0.15
29876,0.01
29877,0.0
29878,0.23
29879,0.16
29880,0.05
29881,0.0
29882,0.0
29883,0.33
29884,0.07
29885,0.06
29886,0.05
29887,0.0
29888,0.01
29889,0.16
29890,0.05
29891,0.0
29892,0.12
29893,0.03
29894,0.02
29895,0.01
29896,0.04
29897,0.38
29898,0.01
29899,0.56
29900,0.01
29901,0.01
29902,0.0
29903,0.01
29904,0.0
29905,0.03
29906,0.02
29907,0.04
29908,0.0
29909,0.05
29910,0.02
29911,0.0
29912,0.0
29913,0.09
29914,0.0
29915,0.43
29916,0.0
29917,0.09
29918,0.05
29919,0.0
29920,0.0
29921,0.01
29922,0.45
29923,0.07
29924,0.0
29925,0.0
29926,0.06
29927,0.01
29928,0.07
29929,0.02
29930,0.1
29931,0.2
29932,0.01
29933,0.62
29934,0.02
29935,0.0
29936,0.0
29937,0.07
29938,0.01
29939,0.0
29940,0.12
29941,0.06
29942,0.11
29943,0.0
29944,0.0
29945,0.43
29946,0.12
29947,0.0
29948,0.01
29949,0.05
29950,0.02
29951,0.04
29952,0.0
29953,0.58
29954,0.0
29955,0.13
29956,0.15
29957,0.02
29958,0.0
29959,0.01
29960,0.0
29961,0.0
29962,0.04
29963,0.02
29964,0.01
29965,0.51
29966,0.0
29967,0.0
29968,0.0
29969,0.22
29970,0.01
29971,0.05
29972,0.0
29973,0.0
29974,0.01
29975,0.0
29976,0.15
29977,0.37
29978,0.23
29979,0.01
29980,0.04
29981,0.0
29982,0.51
29983,0.06
29984,0.0
29985,0.48
29986,0.01
29987,0.04
29988,0.02
29989,0.0
29990,0.06
29991,0.14
29992,0.02
29993,0.0
29994,0.05
29995,0.04
29996,0.0
29997,0.55
29998,0.0
29999,0.0
30000,0.0
30001,0.03
30002,0.28
30003,0.07
30004,0.0
30005,0.03
30006,0.02
30007,0.03
30008,0.09
30009,0.01
30010,0.0
30011,0.01
30012,0.05
30013,0.01
30014,0.0
30015,0.0
30016,0.21
30017,0.02
30018,0.22
30019,0.08
30020,0.02
30021,0.31
30022,0.75
30023,0.01
30024,0.25
30025,0.01
30026,0.0
30027,0.01
30028,0.02
30029,0.02
30030,0.01
30031,0.05
30032,0.0
30033,0.0
30034,0.03
30035,0.0
30036,0.47
30037,0.09
30038,0.41
30039,0.07
30040,0.08
30041,0.02
30042,0.06
30043,0.03
30044,0.05
30045,0.1
30046,0.02
30047,0.02
30048,0.02
30049,0.02
30050,0.0
30051,0.04
30052,0.0
30053,0.05
30054,0.0
30055,0.04
30056,0.01
30057,0.0
30058,0.45
30059,0.04
30060,0.0
30061,0.01
30062,0.04
30063,0.0
30064,0.01
30065,0.02
30066,0.03
30067,0.09
30068,0.03
30069,0.0
30070,0.13
30071,0.0
30072,0.37
30073,0.01
30074,0.0
30075,0.0
30076,0.25
30077,0.0
30078,0.27
30079,0.19
30080,0.01
30081,0.0
30082,0.23
30083,0.13
30084,0.01
30085,0.26
30086,0.05
30087,0.0
30088,0.0
30089,0.03
30090,0.02
30091,0.47
30092,0.08
30093,0.0
30094,0.06
30095,0.03
30096,0.0
30097,0.22
30098,0.07
30099,0.01
30100,0.01
30101,0.14
30102,0.0
30103,0.0
30104,0.0
30105,0.0
30106,0.0
30107,0.05
30108,0.0
30109,0.0
30110,0.02
30111,0.67
30112,0.09
30113,0.04
30114,0.01
30115,0.01
30116,0.0
30117,0.5
30118,0.0
30119,0.0
30120,0.01
30121,0.06
30122,0.0
30123,0.0
30124,0.03
30125,0.0
30126,0.02
30127,0.11
30128,0.01
30129,0.04
30130,0.03
30131,0.39
30132,0.19
30133,0.03
30134,0.0
30135,0.0
30136,0.0
30137,0.01
30138,0.01
30139,0.0
30140,0.04
30141,0.01
30142,0.0
30143,0.0
30144,0.01
30145,0.09
30146,0.07
30147,0.0
30148,0.04
30149,0.0
30150,0.19
30151,0.07
30152,0.0
30153,0.14
30154,0.1
30155,0.07
30156,0.02
30157,0.01
30158,0.029833333333333337
30159,0.01
30160,0.08
30161,0.07
30162,0.06
30163,0.05
30164,0.05
30165,0.0
30166,0.0
30167,0.0
30168,0.02
30169,0.01
30170,0.02
30171,0.0
30172,0.0
30173,0.08
30174,0.44
30175,0.1
30176,0.0
30177,0.23
30178,0.04
30179,0.01
30180,0.05
30181,0.0
30182,0.02
30183,0.04
30184,0.0
30185,0.0
30186,0.01
30187,0.13
30188,0.18
30189,0.0
30190,0.1
30191,0.42
30192,0.35
30193,0.05
30194,0.0
30195,0.05
30196,0.0
30197,0.0
30198,0.0
30199,0.0
30200,0.06
30201,0.05
30202,0.0
30203,0.46
30204,0.0
30205,0.0
30206,0.06
30207,0.09
30208,0.0
30209,0.17
30210,0.0
30211,0.0
30212,0.09
30213,0.0
30214,0.06
30215,0.0
30216,0.0
30217,0.33
30218,0.0
30219,0.03
30220,0.0
30221,0.0
30222,0.07
30223,0.01
30224,0.08
30225,0.0
30226,0.02
30227,0.08
30228,0.0
30229,0.02
30230,0.03
30231,0.61
30232,0.08
30233,0.34
30234,0.01
30235,0.0
30236,0.0
30237,0.03
30238,0.03
30239,0.0
30240,0.34
30241,0.01
30242,0.13
30243,0.09
30244,0.1
30245,0.0
30246,0.18
30247,0.0
30248,0.02
30249,0.0
30250,0.14
30251,0.04
30252,0.02
30253,0.29
30254,0.02
30255,0.0
30256,0.01
30257,0.08
30258,0.02
30259,0.0
30260,0.06
30261,0.01
30262,0.0
30263,0.01
30264,0.0
30265,0.0
30266,0.0
30267,0.0
30268,0.0
30269,0.0
30270,0.0
30271,0.01
30272,0.05
30273,0.1
30274,0.12
30275,0.0
30276,0.0
30277,0.0
30278,0.02
30279,0.29
30280,0.05
30281,0.0
30282,0.37
30283,0.01
30284,0.01
30285,0.22
30286,0.06
30287,0.01
30288,0.13
30289,0.02
30290,0.07
30291,0.0
30292,0.17
30293,0.0
30294,0.0
30295,0.09
30296,0.0
30297,0.0
30298,0.02
30299,0.34
30300,0.0
30301,0.05
30302,0.13
30303,0.01
30304,0.4
30305,0.0
30306,0.0
30307,0.03
30308,0.01
30309,0.0
30310,0.76
30311,0.02
30312,0.05
30313,0.01
30314,0.1
30315,0.02
30316,0.0
30317,0.68
30318,0.02
30319,0.14
30320,0.07
30321,0.01
30322,0.02
30323,0.09
30324,0.05
30325,0.0
30326,0.0
30327,0.24
30328,0.17
30329,0.01
30330,0.04
30331,0.21
30332,0.0
